Date,QuotaType,Open,High,Low,Close,Change,DailyVolume,DailyAmount,TradeType,Average_Daily_Price,Open_Scaled,Close_Scaled,High_Scaled,Low_Scaled,DailyVolume_Scaled,DailyAmount_Scaled,Average_Daily_Price_Scaled
2021-08-25,CEA,49.0,49.0,47.0,47.64,-5.1,250000.0,11493000.0,Block,45.972,0.5904525399608874,0.2945737478030423,0.3470443236308846,0.34323837897146575,-0.3532799362827491,-0.35259188236302486,0.14672397827070088
2021-08-26,CEA,45.0,47.65,45.0,47.64,0.0,4212.0,200673.0,Listed,47.64316239316239,-0.2667636138552311,0.2945737478030423,0.08960439614146921,-0.10946110995788776,-0.45909581193819954,-0.4683940465042331,0.48021761808491104
2021-08-27,CEA,44.0,45.1,44.0,45.09,-5.35,101.0,4554.0,Listed,45.08910891089109,-0.4810676523092608,-0.25629675325933815,-0.39667102244964775,-0.3358108544225645,-0.4608656667106846,-0.47040523557351965,-0.029463903931032653
2021-08-27,CEA,44.0,45.1,44.0,45.09,-5.35,205000.0,9020000.0,Block,44.0,-0.4810676523092608,-0.25629675325933815,-0.39667102244964775,-0.3358108544225645,-0.37265319455611995,-0.37795235517976206,-0.246804179378379
2021-08-30,CEA,45.09,45.22,45.09,45.16,0.16,35.0,1580.75,Listed,45.16428571428571,-0.24747625039436774,-0.2411748179360586,-0.37378747333947804,-0.08908963295606608,-0.46089408082281885,-0.4704357260813249,-0.014461779723207316
2021-08-31,CEA,45.16,45.5,45.16,45.35,0.42,23.0,1043.1,Listed,45.35217391304347,-0.23247496770258713,-0.20012956491572328,-0.32039252541574725,-0.07324515084354025,-0.4608992470250251,-0.4704412396511631,0.023032792640456955
2021-09-01,CEA,45.35,46.0,44.21,45.19,-0.35,30.0,1355.6,Listed,45.18666666666666,-0.19175720039632047,-0.23469398851179504,-0.22504440412337126,-0.2882774080849822,-0.4608962334070715,-0.47043803498163006,-0.009995484106114642
2021-09-02,CEA,44.66,44.66,44.66,44.66,-1.17,50.0,2233.0,Listed,44.66,-0.33962698692960197,-0.3491886416737804,-0.48057736918693955,-0.18642002307587863,-0.4608876230700611,-0.4704290372950755,-0.11509597245728813
2021-09-03,CEA,44.66,45.0,44.66,44.67,0.02,520.0,23230.0,Listed,44.67307692307692,-0.33962698692960197,-0.34702836519902486,-0.4157406467081232,-0.18642002307587863,-0.460685280150317,-0.47021371426728215,-0.1124863692898539
2021-09-06,CEA,44.0,44.0,44.0,44.0,-1.5,10.0,440.0,Listed,44.0,-0.4810676523092608,-0.49176688900757237,-0.6064368892928752,-0.3358108544225645,-0.46090484374408186,-0.47044742440698833,-0.246804179378379
2021-09-07,CEA,43.8,44.0,43.8,43.9,-0.23,2000.0,87800.0,Listed,43.9,-0.5239284600000673,-0.513369653755117,-0.6064368892928752,-0.3810808033155005,-0.46004811521154837,-0.4695515526296854,-0.2667599683058174
2021-09-08,CEA,42.9,42.9,42.9,42.9,-2.28,40.0,1716.0,Listed,42.9,-0.7168020946086937,-0.7293973012305606,-0.8162027561361026,-0.5847955733337092,-0.4608919282385663,-0.470434339100351,-0.46631785758019856
2021-09-09,CEA,42.0,42.0,41.8,41.99,-2.12,1222.0,51306.1,Listed,41.985351882160394,-0.9096757292173201,-0.9259824604332135,-0.9878293744623792,-0.833780292244854,-0.4603830573212524,-0.4699257954759962,-0.6488431054050555
2021-09-10,CEA,44.0,44.0,44.0,44.0,4.79,3040.0,133760.0,Listed,44.0,-0.4810676523092608,-0.49176688900757237,-0.6064368892928752,-0.3358108544225645,-0.45960037768700823,-0.4690802354721208,-0.246804179378379
2021-09-13,CEA,46.0,46.0,44.1,45.62,3.68,50.0,2281.0,Listed,45.62,-0.05245957540120149,-0.1418021000973544,-0.22504440412337126,-0.3131758799760965,-0.4608876230700611,-0.47042854505783527,0.07647960124611795
2021-09-14,CEA,42.0,50.18,41.6,45.54,-0.18,3950.0,179877.5,Listed,45.53860759493671,-0.9096757292173201,-0.1590843118953895,0.5720658898808919,-0.8790502411377884,-0.4592086073530356,-0.46860730316111154,0.060237104688722225
2021-09-15,CEA,45.0,45.0,45.0,45.0,-1.19,50.0,2250.0,Listed,45.0,-0.2667636138552311,-0.2757392415321288,-0.4157406467081232,-0.10946110995788776,-0.4608876230700611,-0.4704288629610529,-0.047246290103997855
2021-09-16,CEA,47.0,47.0,44.0,44.94,-0.13,6140.0,275930.0,Listed,44.93973941368078,0.16184446305282815,-0.28870090038065593,-0.0343481615386193,-0.3358108544225645,-0.45826577545039826,-0.4676222902960773,-0.05927176551629739
2021-09-17,CEA,42.0,44.8,42.0,43.43,-3.36,21900.0,951212.0,Listed,43.43433789954338,-0.9096757292173201,-0.6149026480685753,-0.45387989522507416,-0.7885103433519179,-0.45148082988621324,-0.46069731221090465,-0.35968651418801517
2021-09-22,CEA,43.0,43.35,42.5,43.24,-0.44,4231.0,182936.1,Listed,43.23708343181281,-0.6953716907632904,-0.6559479010889091,-0.7303894469729637,-0.6753354711195796,-0.45908763211803966,-0.4685759373939634,-0.39905019941826847
2021-09-23,CEA,43.24,44.0,43.24,43.85,1.41,2500.0,109620.0,Listed,43.848,-0.6439387215343229,-0.5241710361288886,-0.6064368892928752,-0.5078366602157184,-0.45983285678628866,-0.4693277897842098,-0.27713697854808517
2021-09-24,CEA,46.0,46.0,42.2,44.36,1.16,4841.0,214742.2,Listed,44.3590580458583,-0.05245957540120149,-0.41399693591641284,-0.22504440412337126,-0.743240394458982,-0.4588250168392229,-0.46824976766713106,-0.17515131361991318
2021-09-27,CEA,44.35,44.35,42.01,43.59,-1.74,15841.0,690546.5,Listed,43.59235528060097,-0.4060612388503501,-0.5803382244725035,-0.5396932043882118,-0.7862468459072717,-0.45408933148351,-0.4633704219266391,-0.3281528991554969
2021-09-28,CEA,43.49,43.5,42.05,42.22,-3.14,56000.0,2364470.0,Listed,42.222678571428574,-0.5903627119208155,-0.8762961015138622,-0.7017850105852512,-0.7771928561286848,-0.4368002052835034,-0.44620443267510346,-0.6014826922262206
2021-09-29,CEA,41.0,43.5,41.0,41.84,-0.9,31768.0,1329268.0,Listed,41.84298665323596,-1.1239797676713497,-0.9583866075545298,-0.7017850105852512,-1.0148600878165948,-0.4472324896052883,-0.45682036966694817,-0.6772532099952794
2021-09-29,CEA,41.0,43.5,41.0,41.84,-0.9,580000.0,23830000.0,Block,41.08620689655172,-1.1239797676713497,-0.9583866075545298,-0.7017850105852512,-1.0148600878165948,-0.2112093756113631,-0.22607665666949983,-0.8282745808847658
2021-09-30,CEA,41.84,45.8,41.84,42.21,0.88,71024.0,2997655.76,Listed,42.20623676503717,-0.9439643753699641,-0.8784563779886162,-0.2631836526403222,-0.8247263024662655,-0.4303321201213006,-0.43971114911083936,-0.6047637844055476
2021-09-30,CEA,41.84,45.8,41.84,42.21,0.88,8403359.0,351159740.56,Block,41.7880207854978,-0.9439643753699641,-0.8784563779886162,-0.2631836526403222,-0.8247263024662655,3.156878501550861,3.130671013197679,-0.6882220825432417
2021-10-08,CEA,44.45,44.45,42.21,44.08,4.43,3000.0,132230.0,Listed,44.07666666666667,-0.3846308350049468,-0.4744846772095373,-0.5206235801297363,-0.7409768970143357,-0.459617598361029,-0.46909592553415463,-0.23150474120067618
2021-10-11,CEA,44.06,48.49,43.1,46.03,4.42,5024.0,231240.46,Listed,46.02716162420382,-0.46820941000201854,-0.05323076463242172,0.24978923991266153,-0.5395256244407732,-0.4587462322555778,-0.46808057895938604,0.1577319155657617
2021-10-12,CEA,45.2,45.2,44.5,44.67,-2.95,18462.0,824659.0,Listed,44.667912468854944,-0.2239028061644246,-0.34702836519902486,-0.3776013981911723,-0.22263598219022612,-0.4529609468182988,-0.4619951059498357,-0.11351697687364562
2021-10-12,CEA,45.2,45.2,44.5,44.67,-2.95,385539.0,16921306.71,Block,43.89,-0.2239028061644246,-0.34702836519902486,-0.3776013981911723,-0.22263598219022612,-0.29492811288020676,-0.2969249091483595,-0.2687555471985608
2021-10-13,CEA,44.8,44.8,43.98,44.68,0.02,77386.0,3457873.94,Listed,44.68345618070452,-0.3096244215460377,-0.3448680887242708,-0.45387989522507416,-0.34033784931185873,-0.4275931719182965,-0.4349916381348352,-0.11041510654545544
2021-10-14,CEA,44.0,44.0,43.8,43.96,-1.61,3482.0,153055.0,Listed,43.95605973578403,-0.4810676523092608,-0.5004079949065899,-0.6064368892928752,-0.3810808033155005,-0.45941008923907867,-0.46888236635647224,-0.25557280575947644
2021-10-15,CEA,43.96,44.0,43.8,43.9,-0.14,8200.0,359968.0,Listed,43.898536585365854,-0.4896398138474218,-0.513369653755117,-0.6064368892928752,-0.3810808033155005,-0.45737891073832837,-0.46676048543777854,-0.2670520042413406
2021-10-18,CEA,45.7,45.7,43.1,43.44,-1.05,4688.0,203629.78,Listed,43.43638651877133,-0.11675078693740977,-0.6127423715938213,-0.2822532768987963,-0.5395256244407732,-0.45889088591735233,-0.4683637248953309,-0.3592776960589587
2021-10-18,CEA,45.7,45.7,43.1,43.44,-1.05,520000.0,21580000.0,Block,41.5,-0.11675078693740977,-0.6127423715938213,-0.2822532768987963,-0.5395256244407732,-0.2370403866425242,-0.24915027730745326,-0.7456989025643319
2021-10-19,CEA,43.43,43.44,43.43,43.43,-0.02,2028.0,88076.32,Listed,43.43013806706115,-0.6032209542280578,-0.6149026480685753,-0.7132267851403368,-0.4648302087674303,-0.4600360607397338,-0.4695487189839722,-0.3605246238934747
2021-10-19,CEA,43.43,43.44,43.43,43.43,-0.02,100000.0,4000000.0,Block,40.0,-0.6032209542280578,-0.6149026480685753,-0.7132267851403368,-0.4648302087674303,-0.41785746386065187,-0.42943216655866256,-1.0450357364759035
2021-10-20,CEA,43.5,43.5,41.5,43.24,-0.44,2860.0,123662.0,Listed,43.238461538461536,-0.5882196715362756,-0.6559479010889091,-0.7017850105852512,-0.9016852155842564,-0.4596778707201017,-0.46918378988154397,-0.39877518736425444
2021-10-20,CEA,43.5,43.5,41.5,43.24,-0.44,100000.0,4150000.0,Block,41.5,-0.5882196715362756,-0.6559479010889091,-0.7017850105852512,-0.9016852155842564,-0.41785746386065187,-0.427893925182799,-0.7456989025643319
2021-10-21,CEA,45.0,45.0,42.8,43.03,-0.49,80200.0,3451130.0,Listed,43.031546134663344,-0.2667636138552311,-0.7013137070587524,-0.4157406467081232,-0.6074305477801772,-0.4263816975009351,-0.4350607968517975,-0.4400667886045778
2021-10-21,CEA,45.0,45.0,42.8,43.03,-0.49,120000.0,4980000.0,Block,41.5,-0.2667636138552311,-0.7013137070587524,-0.4157406467081232,-0.6074305477801772,-0.4092471268502649,-0.41938232290302063,-0.7456989025643319
2021-10-22,CEA,44.5,44.5,42.5,42.99,-0.09,30760.0,1322513.8,Listed,42.99459687906372,-0.37391563308224596,-0.70995481295777,-0.5110887680004992,-0.6753354711195796,-0.4476664505906118,-0.4568896335996206,-0.44744030406229823
2021-10-25,CEA,46.0,46.0,42.16,43.24,0.58,12501.0,540537.16,Listed,43.23951363890889,-0.05245957540120149,-0.6559479010889091,-0.22504440412337126,-0.7522943842375704,-0.45552725776424463,-0.4649087590836657,-0.398565232419676
2021-10-26,CEA,43.0,43.0,42.4,42.65,-1.36,87882.0,3748485.0,Listed,42.65361507475934,-0.6953716907632904,-0.7834042130994215,-0.7971331318776271,-0.6979704455660476,-0.4230744670552454,-0.43201143842299805,-0.5154859132102513
2021-10-27,CEA,38.5,42.75,38.5,42.61,-0.09,10635.0,453171.25,Listed,42.611307005171604,-1.6597398638064238,-0.7920453189984391,-0.8448071925238152,-1.5807344489782866,-0.45633060220731375,-0.46580469146767883,-0.5239288222764529
2021-10-27,CEA,38.5,42.75,38.5,42.61,-0.09,300000.0,12550000.0,Block,41.833333333333336,-1.6597398638064238,-0.7920453189984391,-0.8448071925238152,-1.5807344489782866,-0.33175409375678155,-0.34175240813443963,-0.6791796061395378
2021-10-28,CEA,42.61,42.8,42.61,42.77,0.38,3500.0,149705.0,Listed,42.77285714285714,-0.7789502657603621,-0.7574808954023673,-0.8352723803945781,-0.6504369992284653,-0.45940233993576934,-0.4689167204138665,-0.4916902177879413
2021-10-29,CEA,42.5,42.6,42.2,42.41,-0.84,56823.0,2410104.2,Listed,42.414237192686066,-0.8025237099903053,-0.8352508484935284,-0.8734116289115277,-0.743240394458982,-0.4364458899155259,-0.4457364565778072,-0.5632556580957648
2021-10-29,CEA,42.5,42.6,42.2,42.41,-0.84,620000.0,25595000.0,Block,41.28225806451613,-0.8025237099903053,-0.8352508484935284,-0.8734116289115277,-0.743240394458982,-0.19398870159058904,-0.20797668314683862,-0.7891510236160119
2021-11-01,CEA,42.41,42.54,42.3,42.45,0.09,81792.0,3472375.83,Listed,42.453734228286386,-0.8218110734511687,-0.8266097425945093,-0.8848534034666132,-0.7206054200125156,-0.42569631467490826,-0.4348429220866604,-0.5553737130387699
2021-11-01,CEA,42.41,42.54,42.3,42.45,0.09,1437744.0,59837822.87,Block,41.61924714691906,-0.8218110734511687,-0.8266097425945093,-0.8848534034666132,-0.7206054200125156,0.15806386982050766,0.14318149661983476,-0.7219021936231726
2021-11-02,CEA,42.45,42.45,42.4,42.43,-0.05,78500.0,3330975.0,Listed,42.4328025477707,-0.8132389119130061,-0.8309302955440189,-0.9020160652992402,-0.6979704455660476,-0.42711357614681794,-0.4362929794685767,-0.5595507950214462
2021-11-02,CEA,42.45,42.45,42.4,42.43,-0.05,320000.0,13120000.0,Block,41.0,-0.8132389119130061,-0.8309302955440189,-0.9020160652992402,-0.6979704455660476,-0.3231437567463945,-0.3359070909061581,-0.8454778472015225
2021-11-03,CEA,42.43,42.43,42.39,42.4,-0.07,7735.0,327962.05,Listed,42.399747899159664,-0.8175249926820874,-0.8374111249682824,-0.9058299901509358,-0.700233943010694,-0.4575791010738199,-0.4670887046148707,-0.5661471109289706
2021-11-04,CEA,42.4,42.4,42.0,42.33,-0.17,13400.0,567282.0,Listed,42.3344776119403,-0.8239541138357085,-0.8525330602915635,-0.9115508774284786,-0.7885103433519179,-0.45514022311562774,-0.46463449228714,-0.5791723116787993
2021-11-05,CEA,43.0,43.0,42.2,42.69,0.85,33010.0,1409087.05,Listed,42.68667222053923,-0.6953716907632904,-0.774763107200404,-0.7971331318776271,-0.743240394458982,-0.44669778767694324,-0.45600182989833404,-0.5088890989729804
2021-11-08,CEA,42.69,42.8,42.5,42.58,-0.26,28499.0,1213568.5,Listed,42.582845012105686,-0.7618059426840401,-0.7985261484227026,-0.8352723803945781,-0.6753354711195796,-0.44863984918963606,-0.45800686138739305,-0.5296086375372295
2021-11-09,CEA,42.58,43.0,42.5,42.73,0.35,28534.0,1219152.0,Listed,42.726291441788746,-0.7853793869139832,-0.7661220013013864,-0.7971331318776271,-0.6753354711195796,-0.44862478109986786,-0.45794960291591214,-0.5009827708057322
2021-11-10,CEA,42.73,42.8,42.7,42.74,0.02,30719.0,1312819.82,Listed,42.73641134151502,-0.7532337811458791,-0.7639617248266308,-0.8352723803945781,-0.6300655222266436,-0.4476841017814831,-0.4569890448071725,-0.4989632649766879
2021-11-10,CEA,42.73,42.8,42.7,42.74,0.02,1178517.0,50195031.41,Block,42.59169058231659,-0.7532337811458791,-0.7639617248266308,-0.8352723803945781,-0.6300655222266436,0.046462278210927695,0.044295224602529444,-0.5278434342165136
2021-11-11,CEA,42.5,42.74,42.4,42.49,-0.58,23884.0,1014944.28,Listed,42.49473622508793,-0.8025237099903053,-0.8179686366954917,-0.8467141549496623,-0.6979704455660476,-0.4506266844547829,-0.4600437413437439,-0.5471914411010196
2021-11-12,CEA,42.6,42.82,42.5,42.66,0.4,19859.0,847261.3,Listed,42.663845108011486,-0.781093306144902,-0.7812439366246675,-0.8314584555428824,-0.6753354711195796,-0.45235951477812325,-0.46176332066283793,-0.5134444293672455
2021-11-12,CEA,42.6,42.82,42.5,42.66,0.4,1430000.0,59825000.0,Block,41.83566433566433,-0.781093306144902,-0.7812439366246675,-0.8314584555428824,-0.6753354711195796,0.1547299473300858,0.14304999882522598,-0.6787144362344701
2021-11-15,CEA,42.66,43.2,42.66,42.93,0.63,26470.0,1136240.0,Listed,42.925576123913864,-0.7682350638376613,-0.722916471806297,-0.7589938833606762,-0.6391195120052321,-0.4495133678793398,-0.45879986070894946,-0.46121394027612767
2021-11-15,CEA,42.66,43.2,42.66,42.93,0.63,300000.0,12300000.0,Block,41.0,-0.7682350638376613,-0.722916471806297,-0.7589938833606762,-0.6391195120052321,-0.33175409375678155,-0.3443161437608789,-0.8454778472015225
2021-11-16,CEA,42.93,43.4,42.93,43.16,0.54,139500.0,6020495.0,Listed,43.15767025089606,-0.7103729734550726,-0.6732301128869457,-0.7208546348437267,-0.5780050809997687,-0.4008520482651375,-0.40871210650049294,-0.4148977261825802
2021-11-16,CEA,42.93,43.4,42.93,43.16,0.54,1650000.0,68095000.0,Block,41.26969696969697,-0.7103729734550726,-0.6732301128869457,-0.7208546348437267,-0.5780050809997687,0.24944365444434316,0.22785837334783696,-0.7916576891850978
2021-11-17,CEA,46.0,46.0,42.95,43.12,-0.09,86406.0,3726164.92,Listed,43.123914080040734,-0.05245957540120149,-0.6818712187859632,-0.22504440412337126,-0.5734780861104745,-0.42370990992661195,-0.432240329560122,-0.42163403638845454
2021-11-17,CEA,46.0,46.0,42.95,43.12,-0.09,300000.0,12510000.0,Block,41.7,-0.05245957540120149,-0.6818712187859632,-0.22504440412337126,-0.5734780861104745,-0.33175409375678155,-0.3421626058346699,-0.7057873247094552
2021-11-18,CEA,43.12,43.5,42.95,43.16,0.09,48608.0,2098160.8,Listed,43.164927583936795,-0.6696552061488075,-0.6732301128869457,-0.7017850105852512,-0.5734780861104745,-0.4399825858425424,-0.44893541820985766,-0.41344946811921013
2021-11-18,CEA,43.12,43.5,42.95,43.16,0.09,1311838.0,42576470.84,Block,32.45558585740008,-0.6696552061488075,-0.6732301128869457,-0.7017850105852512,-0.5734780861104745,0.10385921523901818,-0.03383267601944832,-2.5505830985849336
2021-11-19,CEA,43.5,43.5,43.0,43.05,-0.25,72949.0,3140096.9,Listed,43.04509863055011,-0.5882196715362756,-0.6969931541092443,-0.7017850105852512,-0.5621605988872412,-0.42950337518405085,-0.4382504234096849,-0.4373622811310156
2021-11-19,CEA,43.5,43.5,43.0,43.05,-0.25,1246829.0,37666704.09,Block,30.210000000000004,-0.5882196715362756,-0.6969931541092443,-0.7017850105852512,-0.5621605988872412,0.07587174530360564,-0.08418205175737607,-2.9987074724720943
2021-11-22,CEA,43.1,43.1,42.85,43.05,0.0,197816.0,8515376.35,Listed,43.04695449306426,-0.6739412869178871,-0.6969931541092443,-0.7780635076191517,-0.5961130605569425,-0.375746027610251,-0.38312724169755735,-0.43699192912490736
2021-11-23,CEA,43.5,43.5,42.98,43.06,0.02,178974.0,7706348.8,Listed,43.05848223764345,-0.5882196715362756,-0.6948328776344889,-0.7017850105852512,-0.5666875937765354,-0.3838578261077366,-0.3914237727083809,-0.43469147674858993
2021-11-24,CEA,43.0,43.0,42.88,42.96,-0.23,307593.0,13215287.26,Listed,42.96355008078857,-0.6953716907632904,-0.7164356423820335,-0.7971331318776271,-0.5893225682230019,-0.32848517931078813,-0.33492992553332696,-0.45363593759481446
2021-11-24,CEA,43.0,43.0,42.88,42.96,-0.23,1593635.0,66437578.0,Block,41.6893316223602,-0.6953716907632904,-0.7164356423820335,-0.7971331318776271,-0.5893225682230019,0.22517757216481993,0.21086160603006007,-0.7079162836332362
2021-11-25,CEA,42.96,43.0,42.9,42.96,0.0,267994.0,11513631.35,Listed,42.96227284939215,-0.7039438523014514,-0.7164356423820335,-0.7971331318776271,-0.5847955733337092,-0.34553321607450393,-0.35238030905495865,-0.4538908191963994
